Time,X_Value
2.6763381690845423,-8.093312188905266
2.7013506753376686,-8.459594692429095
2.7263631815907954,-8.836526669516674
2.7513756878439217,-9.2005019211947
2.7763881940970485,-9.525066127735256
2.801400700350175,-9.783049162212313
2.8264132066033016,-9.949758912808667
2.851425712856428,-10.006760362843268
2.8764382191095548,-9.945348496736042
2.901450725362681,-9.76866493789092
2.926463231615808,-9.49169115803413
2.9514757378689342,-9.139017211987591
2.976488244122061,-8.741026231845725
3.0015007503751874,-8.329580454161173
3.026513256628314,-7.934266653334209
3.0515257628814405,-7.57986297715155
3.0765382691345673,-7.285184270698592
3.1015507753876936,-7.063072921731432
3.1265632816408204,-6.921117038268093
3.1515757878939468,-6.862668340064646
3.1765882941470736,-6.887822478030573
3.2016008004002,-6.994142967896634
3.2266133066533262,-7.1770166454412685
3.251625812906453,-7.429612402779996
3.2766383191595794,-7.742483359739793
3.301650825412706,-8.102920375599904
3.3266633316658325,-8.49424735122717
3.3516758379189593,-8.895346069530255
3.3766883441720856,-9.280787125919183
3.4017008504252124,-9.621966616950038
3.4267133566783388,-9.889521831173946
3.4517258629314655,-10.056961381785682
3.476738369184592,-10.104934395160605
3.5017508754377187,-10.025076669737945
3.526763381690845,-9.822213449726892
3.551775887943972,-9.51407787209858
3.576788394197098,-9.128525044580773
3.601800900450225,-8.699080492993852
3.6268134067033513,-8.2601183831789
3.651825912956478,-7.8428505802578306
3.6768384192096044,-7.472793044827721
3.701850925462731,-7.168788271843906
3.7268634317158575,-6.943248099066947
3.7518759379689843,-6.8031157861903555
3.7768884442221107,-6.751071956007397
3.8019009504752375,-6.78663052377235
3.826913456728364,-6.906908183511904
3.8519259629814906,-7.106964887015792
3.876938469234617,-7.379697314289883
3.9019509754877437,-7.715334106338757
3.92696348174087,-8.100651153776715
3.951975987993997,-8.518115127518557
3.976988494247123,-8.945276467678866
4.0020010005002495,-9.354842448561337
4.027013506753376,-9.715897008842264
4.052026013006503,-9.996595194374926
4.07703851925963,-10.168264585535482
4.102051025512756,-10.21023761881051
4.127063531765883,-10.11416052854991
4.152076038019009,-9.886352164896568
4.177088544272136,-9.547270270887948
4.202101050525262,-9.128142379102417
4.227113556778389,-8.665819863897434
4.252126063031516,-8.197389704638102
4.277138569284642,-7.7558674606742075
4.302151075537768,-7.3676466770324485
4.327163581790895,-7.051699138007683
4.352176088044022,-6.820079509146515
4.377188594297149,-6.679143635701263
4.402201100550275,-6.630955148871163
4.427213606803401,-6.67450853553247
4.452226113056528,-6.806554451522995
4.477238619309655,-7.021933831476258
4.502251125562781,-7.313411257122633
4.527263631815908,-7.671062072606464
4.552276138069034,-8.08133768651291
4.577288644322161,-8.526030191001018
4.602301150575287,-8.981489130672703
4.627313656828414,-9.418578856082277
4.652326163081541,-9.803924956064481
4.6773386693346675,-10.1028573407913
4.702351175587793,-10.284006151891495
4.72736368184092,-10.324784757221579
4.752376188094047,-10.216292644812487
4.777388694347174,-9.965956009210517
4.8024012006003,-9.59681057825283
4.827413706853426,-9.143539650971286
4.852426213106553,-8.646563062933119
4.877438719359679,-8.145992069535195
4.902451225612806,-7.676950555391456
4.927463731865933,-7.266963245102647
4.9524762381190595,-6.935319323127905
4.977488744372185,-6.6938447790275175
5.002501250625312,-6.548393703496728
5.027513756878439,-6.500475751372955
5.052526263131566,-6.5486273714373935
5.077538769384692,-6.689312617726302
5.102551275637818,-6.91726824157817
5.127563781890945,-7.225290464204252
5.152576288144072,-7.603519913895519
5.177588794397198,-8.038349207482469
5.202601300650325,-8.511180422159775
5.2276138069034515,-8.99740946653448
5.252626313156578,-9.466184268843753
5.277638819409704,-9.881582830345913
5.302651325662831,-10.20573242709553
5.327663831915958,-10.403895861441672
5.3526763381690845,-10.450701463342716
5.37768884442221,-10.335824530779963
5.402701350675337,-10.067117438079542
5.427713856928464,-9.66985349261953
5.452726363181591,-9.182198796720527
5.477738869434717,-8.648453991305614
5.5027513756878434,-8.112215592134438
5.52776388194097,-7.611196192425078
5.552776388194097,-7.17446489127262
5.577788894447223,-6.82193675935683
5.60280140070035,-6.565413108536997
5.6278139069534765,-6.410367854609966
5.652826413206603,-6.357827445972624
5.677838919459729,-6.405923535911256
5.702851425712856,-6.550901321952113
5.727863931965983,-6.7875050147102955
5.7528764382191095,-7.108742859902698
5.777888944472235,-7.505087134249888
5.802901450725362,-7.963226037434196
5.827913956978489,-8.464589001683276
5.852926463231616,-8.984034158186248
5.877938969484742,-9.489295953121651
5.9029514757378685,-9.941947815943946
5.927963981990995,-10.30055802187214
5.952976488244122,-10.526205229722711
5.977988994497248,-10.5895408141405
6.003001500750375,-10.47749297373446
6.0280140070035015,-10.19721111385157
6.053026513256628,-9.775539001318391
6.078039019509754,-9.254020580426307
6.103051525762881,-8.681210258261455
6.128064032016008,-8.104843599580509
6.153076538269135,-7.565946604262154
6.1780890445222605,-7.095775213695899
6.203101550775387,-6.715355276425902
6.228114057028514,-6.436779485305179
6.253126563281641,-6.26531692195285
6.278139069534767,-6.201591454635264
6.3031515757878935,-6.243366184181044
6.32816408204102,-6.38670776842553
6.353176588294147,-6.626457276122594
6.378189094547273,-6.95601431623561
6.4032016008004,-7.366485953242942
6.428214107053527,-7.845302034536558
6.4532266133066525,-8.374497262957165
6.478239119559779,-8.929038607490579
6.503251625812906,-9.475826628923793
6.528264132066033,-9.974233703604483
6.553276638319159,-10.379058021871687
6.5782891445722855,-10.646299740609056
6.603301650825412,-10.74108190275635
6.628314157078539,-10.645665209050732
6.653326663331665,-10.36468550036805
6.678339169584792,-9.925325267986283
6.703351675837919,-9.372102875031935
6.728364182091045,-8.75820054249302
6.753376688344171,-8.136375709769355
6.778389194597298,-7.552030266778634
6.803401700850425,-7.03958791142886
6.828414207103552,-6.621941645111757
6.8534267133566775,-6.311970952539297
6.878439219609804,-6.115006866532467
6.903451725862931,-6.031373448143008
6.928464232116058,-6.058476869507165
6.953476738369184,-6.1921965412671085
6.978489244622311,-6.427506545777818
7.003501750875437,-6.758340581846766
7.028514257128564,-7.176747196309269
7.05352676338169,-7.67141525562173
7.078539269634817,-8.225731517983439
7.103551775887944,-8.815707154635462
7.12856428214107,-9.408391975026891
7.153576788394196,-9.961720307806864
7.178589294647323,-10.426893168108144
7.20360180090045,-10.754062723056398
7.228614307153577,-10.900977840538264
7.253626813406703,-10.842571587937059
7.278639319659829,-10.578142521906456
7.303651825912956,-10.133004330635492
7.328664332166083,-9.553600256266462
7.353676838419209,-8.897930327485932
7.378689344672336,-8.224877109380989
7.403701850925462,-7.585735527421254
7.428714357178589,-7.019586320011409
7.453726863431715,-6.5523824665893615
7.478739369684842,-6.19859280223318
7.503751875937969,-5.964049262390066
7.5287643821910955,-5.848937639143769
7.553776888444221,-5.85029572353229
7.578789394697348,-5.963731918024158
7.603801900950475,-6.1842903432677945
7.628814407203602,-6.506484280216156
7.653826913456728,-6.923545028051806
7.678839419709854,-7.4259435588243905
7.703851925962981,-7.99929331971411
7.728864432216108,-8.621891708122204
7.753876938469234,-9.262446812129632
7.778889444722361,-9.878941560699783
7.8039019509754874,-10.419937671380065
7.828914457228614,-10.829543144143225
7.85392696348174,-11.056313310622729
7.878939469734867,-11.064456690742414
7.903951975987994,-10.843704755755436
7.9289644822411205,-10.413646910046175
7.953976988494246,-9.82025956490741
7.978989494747373,-9.125885791201277
8.004002001000499,-8.396692552093189
8.029014507253626,-7.6919452581460535
8.054027013506753,-7.057634466655642
8.07903951975988,-6.524689630733738
8.104052026013006,-6.110523177285383
8.129064532266133,-5.82224963490767
8.15407703851926,-5.660232338221155
8.179089544772385,-5.621137188030934
8.204102051025512,-5.700124256231914
8.229114557278638,-5.892087564114453
8.254127063531765,-6.191977616576706
8.279139569784892,-6.594265817439192
8.304152076038019,-7.091595350648847
8.329164582291146,-7.672670336427845
8.354177088544272,-8.319530347459203
8.379189594797397,-9.00460721543171
8.404202101050524,-9.68839870150814
8.429214607303651,-10.319128941574837
8.454227113556778,-10.836063735627743
8.479239619809904,-11.177628464895813
8.504252126063031,-11.293668694631338
8.529264632316158,-11.158503925895248
8.554277138569285,-10.779558077302084
8.57928964482241,-10.19730448202547
8.604302151075537,-9.476144477401716
8.629314657328663,-8.690115617403897
8.65432716358179,-7.909028281447682
8.679339669834917,-7.189128247864106
8.704352176088044,-6.569451231163355
8.72936468234117,-6.072731764780869
8.754377188594297,-5.70885624658825
8.779389694847422,-5.479068929685669
8.80440220110055,-5.379783433529938
8.829414707353676,-5.4054613684046515
8.854427213606803,-5.550416810879475
8.87943971985993,-5.809593317584094
8.904452226113056,-6.178402736074225
8.929464732366183,-6.651683457313671
8.95447723861931,-7.221794314333576
8.979489744872435,-7.875877018821364
9.004502251125562,-8.59247407654488
9.029514757378688,-9.338064411382419
9.054527263631815,-10.064697691995988
9.079539769884942,-10.710588342937422
9.104552276138069,-11.205721312428778
9.129564782391196,-11.48340345619852
9.154577288644322,-11.495862661850625
9.179589794897447,-11.228578844592864
9.204602301150574,-10.7067550466243
9.229614807403701,-9.9902614823617
9.254627313656828,-9.159123503839169
9.279639819909955,-8.29596798038089
9.304652326163081,-7.471922354887845
9.329664832416208,-6.73922654826229
9.354677338669335,-6.130242896876123
9.37968984492246,-5.660613884362873
9.404702351175587,-5.334121269171485
9.429714857428714,-5.147508449117409
9.45472736368184,-5.094367710067492
9.479739869934967,-5.1678035884756355
9.504752376188094,-5.361905484675781
9.52976488244122,-5.672165973828372
9.554777388694347,-6.0949565528894105
9.579789894947472,-6.626094628598881
9.6048024012006,-7.258468934584697
9.629814907453726,-7.97870907891253
9.654827413706853,-8.763089671500381
9.67983991995998,-9.573359356269066
9.704852426213106,-10.354016746220674
9.729864932466233,-11.03345059981368
9.754877438719358,-11.531531179608221
9.779889944972485,-11.774537409729904
9.804902451225612,-11.714335917273042
9.829914957478739,-11.344421820137331
9.854927463731865,-10.704704428216688
9.879939969984992,-9.871914421366808
9.904952476238119,-8.940123232048345
9.929964982491246,-8.000180895770454
9.95497748874437,-7.125318292562962
9.979989994997498,-6.365347872405774
10.005002501250624,-5.747840218923888
10.030015007503751,-5.283106950600238
10.055027513756878,-4.970213015881605
10.080040020010005,-4.802337945216555
10.105052526263131,-4.770788748599629
10.130065032516258,-4.867571588172272
10.155077538769383,-5.086691555090549
10.18009004502251,-5.424388994055598
10.205102551275637,-5.878442634800663
10.230115057528764,-6.446547542320809
10.25512756378189,-7.123670850114518
10.280140070035017,-7.898274530652633
10.305152576288144,-8.747492142418219
10.33016508254127,-9.631913420476508
10.355177588794396,-10.491667638726788
10.380190095047523,-11.246764565062161
10.40520260130065,-11.805182484044844
10.430215107553776,-12.080364010067942
10.455227613806903,-12.014726207215494
10.48024012006003,-11.599833730833934
10.505252626313156,-10.882514431345424
10.530265132566283,-9.952749463915668
10.555277638819408,-8.919396082422566
10.580290145072535,-7.885307818806287
10.605302651325662,-6.9308450225549505
10.630315157578789,-6.108199399288687
10.655327663831915,-5.443913843589878
10.680340170085042,-4.945440020101645
10.705352676338169,-4.608413605117171
10.730365182591296,-4.422827405787931
10.75537768884442,-4.377479181757938
10.780390195097548,-4.4627388865706195
10.805402701350674,-4.6719314590482535
10.830415207603801,-5.0016352952871115
10.855427713856928,-5.4510789084693565
10.880440220110055,-6.020653818693726
10.905452726363182,-6.709399466754814
10.930465232616308,-7.511216559049883
10.955477738869433,-8.40964157870138
10.98049024512256,-9.37146456264444
11.005502751375687,-10.340532064964695
11.030515257628814,-11.23476751582504
11.05552776388194,-11.950999191269068
11.080540270135067,-12.381611513522698
11.105552776388194,-12.442046250430325
11.13056528264132,-12.099647531718723
11.155577788894446,-11.388904642342977
11.180590295147573,-10.403289688073782
11.2056028014007,-9.267673543208312
11.230615307653826,-8.105911712766527
11.255627813906953,-7.017352109031733
11.28064032016008,-6.067400555973663
11.305652826413207,-5.289479380786272
11.330665332666332,-4.692856563412929
11.355677838919458,-4.271723826154184
11.380690345172585,-4.012972850995872
11.405702851425712,-3.901807796126971
11.430715357678839,-3.9252716234243095
11.455727863931966,-4.074118089771914
11.480740370185092,-4.343482350296889
11.505752876438219,-4.732669871098079
11.530765382691344,-5.244189375080864
11.55577788894447,-5.881943533555952
11.580790395197598,-6.648287863191662
11.605802901450724,-7.539530784996294
11.630815407703851,-8.539518980128395
11.655827913956978,-9.611518001828767
11.680840420210105,-10.690045142400129
11.705852926463232,-11.676756780425636
11.730865432716357,-12.446860627828196
11.755877938969483,-12.871696325194979
11.78089044522261,-12.855532478474545
11.805902951475737,-12.372031435586894
11.830915457728864,-11.479308958323013
11.85592796398199,-10.302744719925455
11.880940470235117,-8.995424325627141
11.905952976488244,-7.698011803055352
11.93096548274137,-6.51429455737665
11.955977988994496,-5.505254992351665
11.980990495247623,-4.695574400760276
12.00600300150075,-4.084970319292866
12.031015507753876,-3.659246308008914
12.056028014007003,-3.398825274324739
12.08104052026013,-3.2844099230855828
12.106053026513257,-3.3002541091968647
12.131065532766382,-3.4357346377877356
12.156078039019508,-3.6858204127697425
12.181090545272635,-4.0508362239951685
12.206103051525762,-4.5356912767828605
12.231115557778889,-5.148508255233079
12.256128064032016,-5.898342962613704
12.281140570285142,-6.791435766528034
12.30615307653827,-7.825260126099875
12.331165582791394,-8.979767667846469
12.356178089044521,-10.206178506286179
12.381190595297648,-11.416111551625567
12.406203101550775,-12.47790375848781
12.431215607803901,-13.230301413865519
12.456228114057028,-13.520324520461068
12.481240620310155,-13.256950059821214
12.506253126563282,-12.45304950928594
12.531265632816407,-11.226711045370184
12.556278139069533,-9.759247038925926
12.58129064532266,-8.236819659553154
12.606303151575787,-6.806668391732947
12.631315657828914,-5.560404954768619
12.65632816408204,-4.5386666645906555
12.681340670335167,-3.7455001233217065
12.706353176588294,-3.163662258411479
12.73136568284142,-2.7667296660567273
12.756378189094546,-2.527159931452349
12.781390695347673,-2.4209360803432247
12.8064032016008,-2.4298169625242454
12.831415707853926,-2.5421201235529316
12.856428214107053,-2.75271543488959
12.88144072036018,-3.0626517999844736
12.906453226613305,-3.4786134578712167
12.931465732866432,-4.012199276312198
12.956478239119559,-4.678805698717665
12.981490745372685,-5.495631902376682
13.006503251625812,-6.47798714240285
13.031515757878939,-7.632711710886231
13.056528264132066,-8.94738648024331
13.081540770385192,-10.374829448419927
13.106553276638317,-11.815496451436758
13.131565782891444,-13.106919043626322
13.156578289144571,-14.036796246458144
13.181590795397698,-14.394515553947144
13.206603301650825,-14.05209101057974
13.231615807903951,-13.029600511641185
13.256628314157078,-11.495041475902223
13.281640820410205,-9.696046605135992
13.30665332666333,-7.872463917173608
13.331665832916457,-6.199140282884934
13.356678339169584,-4.771747728203709
13.38169084542271,-3.6207141607054654
13.406703351675837,-2.7341976330369917
13.431715857928964,-2.078708204528728
13.45672836418209,-1.613589310947347
13.481740870435218,-1.2996053348199323
13.506753376688343,-1.1031980798281407
13.53176588294147,-0.998010453672644
13.556778389194596,-0.9649046733930139
13.581790895447723,-0.9912970825789715
13.60680340170085,-1.0703090904524237
13.631815907953976,-1.200009430903032
13.656828414207103,-1.3828807454664491
13.68184092046023,-1.625558311501953
13.706853426713355,-1.9388375446078192
13.731865932966482,-2.3379065460483455
13.756878439219609,-2.842705031093436
13.781890945472735,-3.4782062868754657
13.806903451725862,-4.274209527350193
13.831915957978989,-5.263830555478059
13.856928464232116,-6.479185072176997
13.881940970485243,-7.941745038245923
13.906953476738368,-9.643925416469642
13.931965982991494,-11.51933092257552
13.956978489244621,-13.40585311357933
13.981990995497748,-15.023189622301096
14.007003501750875,-16.00788118314559
14.032016008004002,-16.038834993594254
14.057028514257128,-15.006509160081658
14.082041020510255,-13.092509026626649
14.10705352676338,-10.679252797135188
14.132066033016507,-8.170583534382468
14.157078539269634,-5.860588998307044
14.18209104552276,-3.900183665309151
14.207103551775887,-2.3265938265880775
14.232116058029014,-1.1087932860181193
14.25712856428214,-0.18451250658754204
14.282141070535268,0.5164906629052447
14.307153576788393,1.0603356435516709
14.33216608304152,1.5041614031741994
14.357178589294646,1.8953646002476205
14.382191095547773,2.2728669514359003
14.4072036018009,2.66917335902778
14.432216108054027,3.11251626858392
14.457228614307153,3.628675782467496
14.482241120560278,4.242174621822674
14.507253626813405,4.976501164854629
14.532266133066532,5.852828548740114
14.557278639319659,6.886403227415715
14.582291145572785,8.079502500728786
14.607303651825912,9.409998868164218
14.632316158079039,10.816001255998657
14.657328664332166,12.181027507179305
14.68234117058529,13.330879808426062
14.707353676838418,14.058276261630807
14.732366183091544,14.183072497343579
14.757378689344671,13.62787831100229
14.782391195597798,12.461632896736324
14.807403701850925,10.876175308472506
14.832416208104052,9.11164630434503
14.857428714357178,7.380749495093004
14.882441220610303,5.827849435287186
14.90745372686343,4.525056646156654
14.932466233116557,3.4888934502755844
14.957478739369684,2.701717519367901
14.98249124562281,2.129599802161492
15.007503751875937,1.7344088736526884
15.032516258129064,1.4807660254842998
15.057528764382191,1.3393636265711195
15.082541270635316,1.2880494114365861
15.107553776888443,1.3117226673536686
15.13256628314157,1.401731578765243
15.157578789394696,1.5551834373306044
15.182591295647823,1.7743866994956978
15.20760380190095,2.066516541030292
15.232616308154077,2.443507189705042
15.257628814407203,2.9220950305182165
15.282641320660328,3.523829991496171
15.307653826913455,4.274689777226526
15.332666333166582,5.203602856216579
15.357678839419709,6.3386346886556115
15.382691345672836,7.698806058292305
15.407703851925962,9.278812103498295
15.43271635817909,11.024549262986387
15.457728864432216,12.802297314521278
15.482741370685341,14.3772460505016
15.507753876938468,15.434293498159688
15.532766383191595,15.671592773416995
15.557778889444721,14.94311208732752
15.582791395697848,13.351057479301046
15.607803901950975,11.2026486261987
15.632816408204102,8.866652844111051
15.657828914457228,6.642259275828576
15.682841420710353,4.705742099644158
15.70785392696348,3.1221864016368683
15.732866433216607,1.8825961809895024
15.757878939469734,0.9394221487136696
15.78289144572286,0.23126153861073878
15.807903951975987,-0.30302416489698214
15.832916458229114,-0.717731987494916
15.857928964482241,-1.0583352135185715
15.882941470735366,-1.3619798476620433
15.907953976988493,-1.6591278633700959
15.93296648324162,-1.9755815202012557
15.957978989494746,-2.334483058241009
15.982991495747873,-2.7580837999344157
16.008004002000998,-3.2691513402842776
16.033016508254125,-3.891848870657072
16.05802901450725,-4.651769022796147
16.08304152076038,-5.574508272821218
16.108054027013505,-6.681708382666258
16.133066533266632,-7.982946631382852
16.15807903951976,-9.46164760370237
16.183091545772886,-11.054505624484593
16.208104052026012,-12.628926198324113
16.23311655827914,-13.97319214229223
16.258129064532266,-14.824026828053782
16.283141570785393,-14.94748856171393
16.30815407703852,-14.246076699162957
16.333166583291646,-12.8188817308791
16.35817908954477,-10.921852369494992
16.383191595797896,-8.858680746862538
16.408204102051023,-6.880943114524275
16.43321660830415,-5.144050602505069
16.458229114557277,-3.712542757778329
16.483241620810404,-2.5872848847910586
16.50825412706353,-1.7338219357502613
16.533266633316657,-1.1034215116107446
16.558279139569784,-0.6459201649399685
16.58329164582291,-0.31626764583943634
16.608304152076037,-0.07699892236820675
16.633316658329164,0.10161117084187729
16.65832916458229,0.24253589056726532
16.683341670835418,0.3634204244689885
16.708354177088545,0.4780608720299825
16.73336668334167,0.5977655814852031
16.758379189594795,0.7325488973962835
16.78339169584792,0.8921737319210721
16.80840420210105,1.0870904398863317
16.833416708354175,1.3293290495798942
16.858429214607302,1.6333967294184224
16.88344172086043,2.017211786209806
16.908454227113555,2.503059105680104
16.933466733366682,3.1184532165450123
16.95847923961981,3.8965913585189647
16.983491745872936,4.875672605428083
17.008504252126063,6.09560115985728
17.03351675837919,7.589345815599371
17.058529264632316,9.364680469456603
17.083541770885443,11.37169751783444
17.10855427713857,13.457027799011588
17.133566783391696,15.324963272057104
17.15857928964482,16.557499929121246
17.183591795897946,16.749491828910397
17.208604302151073,15.724408070775075
17.2336168084042,13.661398755171927
17.258629314657327,11.001489786092892
17.283641820910454,8.222160660093698
17.30865432716358,5.6683147020303295
17.333666833416707,3.511192541464143
17.358679339669834,1.7875828076066582
17.38369184592296,0.45661607972496093
17.408704352176088,-0.5560800197364807
17.433716858429214,-1.3318740617379756
17.45872936468234,-1.9460385104379803
17.483741870935468,-2.4628774684042645
17.508754377188595,-2.935252248266044
17.53376688344172,-3.4061096556513477
17.558779389694845,-3.9106052438967644
17.58379189594797,-4.477991747462555
17.6088044022011,-5.132725004887713
17.633816908454225,-5.894315258035747
17.658829414707352,-6.775404266857139
17.68384192096048,-7.777500925490012
17.708854427213605,-8.884002159643266
17.733866933466732,-10.051000828133894
17.75887943971986,-11.19847583065518
17.783891945972986,-12.20777556983338
17.808904452226113,-12.93389341320466
17.83391695847924,-13.238138523037417
17.858929464732366,-13.034524429930162
17.883941970985493,-12.327431332054912
17.90895447723862,-11.215946344985209
17.933966983491743,-9.86043543679565
17.95897948974487,-8.432030288229614
17.983991995997997,-7.071737818199701
18.009004502251123,-5.872159367068785
18.03401700850425,-4.878908798661023
18.059029514757377,-4.102217755104291
18.084042021010504,-3.53059961112656
18.10905452726363,-3.142296924312298
18.134067033516757,-2.913267941240621
18.159079539769884,-2.8220227246362755
18.18409204602301,-2.852134740975981
18.209104552276138,-2.9932500818497068
18.234117058529264,-3.2412200210340956
18.25912956478239,-3.5977437253164473
18.284142071035518,-4.069676877658835
18.309154577288645,-4.667935118944872
18.334167083541768,-5.405676067344439
18.359179589794895,-6.295159754387879
18.38419209604802,-7.342393443415218
18.40920460230115,-8.538537157263807
18.434217108554275,-9.847563274804088
18.459229614807402,-11.191734319573156
18.48424212106053,-12.44097988704872
18.509254627313656,-13.418121588699279
18.534267133566782,-13.932938175790802
18.55927963981991,-13.844475278116432
18.584292146073036,-13.12386752798353
18.609304652326163,-11.875314624812995
18.63431715857929,-10.297362217273923
18.659329664832416,-8.611148428160368
18.684342171085543,-6.9993231202631625
18.70935467733867,-5.5788002719112715
18.734367183591793,-4.403226753460045
18.75937968984492,-3.479929754725439
18.784392196098047,-2.788926335186392
18.809404702351173,-2.298078003525801
18.8344172086043,-1.9731010824490778
18.859429714857427,-1.78323305013304
18.884442221110554,-1.7038844598978604
18.90945472736368,-1.7174715256870836
18.934467233616807,-1.8133063100651705
18.959479739869934,-1.9871139354859673
18.98449224612306,-2.2405046130247457
19.009504752376188,-2.5805510653584225
19.034517258629315,-3.0194845169360556
19.05952976488244,-3.574390482877677
19.084542271135568,-4.266614095051099
19.109554777388695,-5.1203175993660635
19.134567283641818,-6.159212180924689
19.159579789894945,-7.399907228173449
19.18459229614807,-8.839805717962658
19.2096048024012,-10.437870344042262
19.234617308654325,-12.089870913406072
19.259629814907452,-13.608495867436906
19.28464232116058,-14.731668895842654
19.309654827413706,-15.185249519252958
19.334667333666832,-14.794664628243735
19.35967983991996,-13.581050502893804
19.384692346173086,-11.76241719970111
19.409704852426213,-9.655089854790614
19.43471735867934,-7.552959090917192
19.459729864932466,-5.656601823001188
19.484742371185593,-4.06362154312179
19.509754877438716,-2.7932228944448045
19.534767383691843,-1.817890482031527
19.55977988994497,-1.0888133434309846
19.584792396198097,-0.5521754840340476
19.609804902451224,-0.15788698068198015
19.63481740870435,0.13675618269027084
19.659829914957477,0.366391998589251
19.684842421210604,0.5584514740245916
19.70985492746373,0.7346721941010053
19.734867433716857,0.9127774847571448
19.759879939969984,1.1080878464713073
19.78489244622311,1.3349833707619216
19.809904952476238,1.6082159985328193
19.834917458729365,1.9441006865469705
19.85992996498249,2.3616050491132574
19.884942471235618,2.8833040247556476
19.90995497748874,3.5360469516834825
19.934967483741868,4.35094905001222
19.959979989994995,5.361884488173892
19.984992496248122,6.600920681156178
20.01000500250125,8.088086836733746
20.035017508754375,9.811998177292336
20.060030015007502,11.699051975906553
20.08504252126063,13.576504213768235
20.110055027513756,15.153163466127184
20.135067533766883,16.06214159298718
20.16008004002001,15.994447559444353
20.185092546273136,14.866530837696029
20.210105052526263,12.885391929829202
20.23511755877939,10.443985072463164
20.260130065032516,7.9406738825982215
20.285142571285643,5.656598881388241
20.310155077538766,3.7303287581507485
20.335167583791893,2.1907066368424877
20.36018009004502,1.0022679904400564
